seed,A_avg_resp,A_avg_wait,A_avg_serv,A_utilization,A_avg_num_job,B_avg_resp,B_avg_wait,B_avg_serv,B_utilization,B_avg_num_job,A1_avg_resp,A1_avg_wait,A1_avg_serv,A2_avg_resp,A2_avg_wait,A2_avg_serv,A3_avg_resp,A3_avg_wait,A3_avg_serv,total_completed,system_avg_response_time,system_avg_service_time,system_utilization,system_avg_wait,system_throughput,job_arrived,completions_A1,completions_A2,completions_A3,completions_B,completions_P,horizon
1181894686,1.4175866825630576,1.1842533492297584,0.2333333333332991,0.8381475857958796,5.092057952771961,19.434815742521888,18.63481574252185,0.8000000000000326,0.9578829551954705,23.27034842140695,1.2132219935052233,1.0132219935053877,0.19999999999983556,2.4312683129197654,2.0312683129198317,0.39999999999993413,0.6082697412639674,0.5082697412638553,0.10000000000011214,119748,24.08757579021193,1.9000000000007993,0.9578829551954705,22.18757579021113,1.1973536939942895,119748,119748,119748,119748,119748,119748,100010.5487631887
13854494,1.5140442999694586,1.2807109666361594,0.2333333333332993,0.8441717576544431,5.477629019451836,26.70148837986237,25.901488379862343,0.8000000000000269,0.9647677230338223,32.20091768231627,1.2957152488807269,1.0957152488808861,0.1999999999998406,2.5966986644251766,2.196698664425226,0.3999999999999504,0.6497189866023463,0.5497189866022387,0.10000000000010767,120615,31.64362127977162,1.9000000000007984,0.9647677230338223,29.74362127977082,1.2059596537922375,120615,120615,120615,120615,120615,120615,100015.78379568206
993297949,1.4426639175241505,1.2093305841908488,0.23333333333330167,0.8377013631635105,5.1793779869869505,19.580532679889394,18.780532679889355,0.8000000000000366,0.9573729864727571,23.43234131059034,1.2369822375445003,1.0369822375446707,0.1999999999998298,2.4734337763596175,2.073433776359678,0.39999999999993935,0.617575738667931,0.517575738667803,0.1000000000001279,119678,24.308524432462715,1.9000000000008108,0.9573729864727571,22.408524432461903,1.1967162330908918,119678,119678,119678,119678,119678,119678,100005.32849035929
1972741404,1.4736331880515183,1.2402998547182185,0.23333333333329984,0.8418588497224124,5.316819174025717,23.78949456910596,22.989494569105922,0.8000000000000365,0.962124399682939,28.610566476325705,1.2610019454495636,1.0610019454497375,0.19999999999982612,2.5276742436047175,2.1276742436047904,0.39999999999992714,0.6322233751002001,0.5322233751000686,0.10000000000013157,120297,28.610394133261384,1.9000000000008084,0.962124399682939,26.710394133260575,1.202655499603619,120297,120297,120297,120297,120297,120297,100026.15049750196
804701212,1.4599982584148687,1.2266649250815675,0.23333333333330125,0.8400652106652668,5.256401762255907,19.433800254200154,18.63380025420012,0.8000000000000359,0.9600745264747658,23.32237072081945,1.249681909127785,1.0496819091279521,0.19999999999983278,2.5045475580439347,2.104547558043991,0.39999999999994373,0.6257653080726502,0.5257653080725259,0.10000000000012425,120015,24.21379502944563,1.9000000000008104,0.9600745264747658,22.31379502944482,1.2000931580934033,120015,120015,120015,120015,120015,120015,100004.73645785023
1784144667,1.5072110806880306,1.2738777473547294,0.2333333333333011,0.8426438218941769,5.443037594710243,20.350338069136786,19.550338069136753,0.8000000000000316,0.9630215107363732,24.497266639169077,1.2843551501723247,1.084355150172482,0.1999999999998428,2.5901236306570867,2.19012363065715,0.3999999999999368,0.6471544612344852,0.5471544612343646,0.10000000000012063,120382,25.27197131120175,1.9000000000008077,0.9630215107363732,23.37197131120094,1.203776888420419,120382,120382,120382,120382,120382,120382,100003.58135963531
616104475,1.437429444111909,1.2040961107786141,0.23333333333329492,0.839523282903776,5.171809225129621,18.131932170851297,17.331932170851267,0.8000000000000316,0.9594551804616541,21.745970316377395,1.2353072354636392,1.035307235463818,0.19999999999982102,2.4619943074755377,2.061994307475605,0.3999999999999324,0.614986789396262,0.5149867893961455,0.1000000000001164,119950,22.844220503187895,1.9000000000007868,0.9594551804616541,20.944220503187108,1.1993189755770204,119950,119950,119950,119950,119950,119950,100015.09393469678
1595547930,1.4864431877122652,1.2531098543789672,0.23333333333329812,0.8406617755770586,5.355411297757733,19.85639700099175,19.056397000991716,0.8000000000000332,0.9607563149453947,23.846448513456036,1.2739142845891176,1.0739142845892873,0.19999999999983026,2.5481184747152636,2.1481184747153326,0.3999999999999311,0.6372968038321313,0.5372968038320124,0.1000000000001189,120116,24.715726564129415,1.9000000000007988,0.9607563149453947,22.815726564128617,1.2009453936816936,120116,120116,120116,120116,120116,120116,100017.8697815434
427507738,1.4167665430919845,1.1834332097586837,0.2333333333333009,0.84140239194076,5.10887467791173,17.875092234564082,17.07509223456405,0.8000000000000324,0.9616027336467555,21.485921946180024,1.2174659974747883,1.0174659974749596,0.19999999999982868,2.425715053622816,2.0257150536228643,0.3999999999999518,0.6071185781780294,0.5071185781779102,0.10000000000011922,120206,22.52539186384091,1.9000000000008068,0.9616027336467555,20.6253918638401,1.202003417058396,120206,120206,120206,120206,120206,120206,100004.70738608569
1406951193,1.4459229080049707,1.2125895746716666,0.23333333333330414,0.8394241126505588,5.201753802914315,18.741750531036743,17.941750531036707,0.8000000000000386,0.9593418430293764,22.474681870050894,1.23524406322731,1.0352440632274782,0.19999999999983184,2.4815163518647654,2.0815163518648285,0.3999999999999368,0.6210083089224753,0.5210083089223375,0.10000000000013778,119941,23.479519255052523,1.9000000000008215,0.9593418430293764,21.5795192550517,1.1991773037866627,119941,119941,119941,119941,119941,119941,100019.40465455796
238911001,1.465009909713672,1.231676576380371,0.2333333333333011,0.8421408757950775,5.287477407492469,20.974486474525897,20.174486474525867,0.8000000000000295,0.9624467151945425,25.233532012873834,1.2585290552550383,1.058529055255206,0.19999999999983217,2.509127675162927,2.1091276751629895,0.39999999999993724,0.6273729987228354,0.527372998722712,0.1000000000001234,120353,25.769516203667784,1.9000000000008053,0.9624467151945425,23.86951620366698,1.2030583939931339,120353,120353,120353,120353,120353,120353,100039.20059152746
1218354456,1.4579677025962028,1.2246343692629031,0.23333333333329964,0.8379586807493794,5.235928682755261,19.123465750684108,18.32346575068407,0.8000000000000367,0.9576670637137588,22.8923916168593,1.242803162173147,1.0428031621733125,0.1999999999998346,2.5060860167065817,2.1060860167066346,0.39999999999994684,0.6250139289087182,0.5250139289085931,0.1000000000001251,119776,23.897368858473587,1.9000000000008055,0.9576670637137588,21.997368858472782,1.1970838296421435,119776,119776,119776,119776,119776,119776,100056.48479589426
50314264,1.451409092579802,1.2180757592465037,0.2333333333332984,0.839316037471162,5.220818264288043,19.925953952865854,19.12595395286582,0.8000000000000351,0.9592183285386566,23.89167530650673,1.2469110741184681,1.0469110741186307,0.19999999999983736,2.485856416351369,2.085856416351428,0.39999999999994096,0.6214597872691011,0.5214597872689842,0.10000000000011688,119908,24.68018123060613,1.9000000000008006,0.9592183285386566,22.78018123060533,1.1990229106732682,119908,119908,119908,119908,119908,119908,100004.7613207574
1029757719,1.4656493590309636,1.2323160256976617,0.23333333333330172,0.8388634444515194,5.26919858432161,18.22364966780692,17.423649667806885,0.800000000000038,0.9587010793733405,21.838790758309106,1.2542210160948994,1.0542210160950627,0.19999999999983684,2.5146162604329927,2.1146162604330576,0.399999999999935,0.6281108005648218,0.5281108005646898,0.10000000000013198,119876,23.02059774490068,1.9000000000008135,0.9587010793733405,21.120597744899868,1.1983763492166186,119876,119876,119876,119876,119876,119876,100032.0142152031
